#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,1024,0,16
master_b_1,4,0,1,16
master_nb_0,1,1024,1,16
master_nb_1,2,0,0,16
Tiempo,instruccion,Master,direccion,dato,lock,uso
5455000,WRITE,1,1040,20,true,ACTIVE
5465000,READ,2,16,15,false,ACTIVE
5475000,WRITE,2,16,20,false,ACTIVE
5485000,READ,1,1044,20,true,ACTIVE
5495000,WRITE,1,1044,25,true,ACTIVE
5505000,READ,2,20,20,false,ACTIVE
5515000,WRITE,2,20,25,false,ACTIVE
5525000,READ,1,1048,25,true,ACTIVE
5535000,WRITE,1,1048,30,true,ACTIVE
5545000,READ,2,24,25,false,ACTIVE
5555000,WRITE,2,24,30,false,ACTIVE
5565000,READ,1,1052,30,true,ACTIVE
5575000,WRITE,1,1052,35,true,ACTIVE
5585000,READ,2,28,30,false,ACTIVE
5595000,WRITE,2,28,35,false,ACTIVE
5605000,READ,1,1056,35,true,ACTIVE
5615000,WRITE,1,1056,40,true,ACTIVE
5625000,READ,2,32,35,false,ACTIVE
5635000,WRITE,2,32,40,false,ACTIVE
5645000,READ,1,1060,40,true,ACTIVE
5655000,WRITE,1,1060,45,true,ACTIVE
5665000,READ,2,36,40,false,ACTIVE
5675000,WRITE,2,36,45,false,ACTIVE
5685000,READ,1,1064,45,true,ACTIVE
5695000,WRITE,1,1064,50,true,ACTIVE
5705000,READ,2,40,45,false,ACTIVE
